train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,model_name,current_epoch,train_loss,kld,recon_loss
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,95,118.4152548141901,0.1818751287723773,118.23337960638393
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,96,119.53273804806872,0.5386342732287244,118.99410334213005
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,97,120.77471875354071,0.224510682674732,120.55020802323989
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,98,117.59348166449952,0.33040941733023077,117.26307246171308
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,99,117.9455303171063,0.078568321935709,117.86696188489377
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,100,117.11951659397526,0.0843104592920667,117.03520672624282
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,101,117.97443202319066,0.22897601246998456,117.74545538886476
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,102,121.15867416634744,0.07413359900205833,121.08454043562242
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,103,119.4532063415696,0.1116960937393963,119.34151061463751
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,104,120.80319855621507,0.06526851674634448,120.73792988687589
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,105,118.74795385750618,0.29015122378728664,118.45780258810981
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,106,120.12919646205164,0.24310105158149867,119.8860953631322
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,107,118.47580782221168,0.13658681363690625,118.33922094271328
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,108,123.56898579676506,0.07921960748196966,123.48976642123903
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,109,124.1841652169412,0.14569637879152983,124.03846875606979
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,110,123.0388104033075,0.32019083366538936,122.71861884607137
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,111,118.14429063955065,0.1524149498886825,117.99187580129718
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,112,125.15367708153488,0.3234686172304891,124.83020826729621
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,113,122.42195635210743,0.18080645618517754,122.24115015525186
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,114,123.41227935032292,0.07000212184055735,123.34227740040141
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,115,126.022217186775,0.1675378006383859,125.85467906551466
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,116,128.28845115788076,0.31107870477009875,127.97737237498247
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,117,129.56156552562396,0.12488129467430695,129.43668409737435
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,118,124.56696930774667,0.13043709848467158,124.4365322892837
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,119,123.12843683147958,0.26976038408542863,122.8586766364166
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,120,122.57752470153471,0.18783937345222873,122.3896850880997
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,121,119.59531748228969,0.11095313330628595,119.48436434624604
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,122,114.43227942872443,0.14927982613032695,114.28299970258007
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,123,116.00998079710902,0.20487783927449865,115.80510283833709
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,124,120.86676007476301,0.09339771220120936,120.77336246005738
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,125,118.92785189296659,0.1131002167188331,118.81475159871644
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,126,117.66368623596529,0.04852047045998152,117.61516610034921
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,127,120.08707164532572,0.10409481302726993,119.98297686076296
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,128,116.27782309516358,0.13903617871235746,116.13878703249094
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,129,112.47818583282977,0.049097202491859046,112.42908844499956
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,130,115.47141802245082,0.1599041032939326,115.31151401667304
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,131,115.35435570142546,0.09543047705407959,115.25892513759887
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,132,116.15670850132052,0.1586589050474088,115.99804976236754
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,133,119.61094636021399,0.37555252805928496,119.23539369277533
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,134,118.99774920215923,0.5340080274402766,118.46374117603618
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,135,118.1894448633352,0.08339803013436044,118.10604687685466
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,136,112.45557241281752,0.12852271987917674,112.32704976118731
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,137,111.54522241413264,0.1997652538738198,111.34545757230474
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,138,122.08617921692232,1.7818408769797225,120.30433836035965
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,139,157.4060358711369,23.216997067572663,134.18903890367372
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,140,114.62581354215,0.32595270205268545,114.29986091740224
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,141,109.79235774509156,0.40463672693592406,109.38772110912682
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,142,107.84072260566838,0.1702371056896547,107.6704852488818
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,143,110.821510926136,0.2592902118494497,110.56222051546719
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,144,107.12995929612639,0.09792946009428462,107.03202961031245
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,145,104.4464639484553,0.14110359891178859,104.30536027771333
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,146,108.62835522646404,0.24591559097582463,108.3824400085112
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,147,109.8084305610446,0.1391654823860411,109.66926486189195
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,148,112.29071611857546,0.40760698502893605,111.88310939304078
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,149,119.85919031385559,1.8787968527546246,117.98039350983846
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,150,115.2081926883255,2.232971824993745,112.97522065389222
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,151,109.73656248651157,0.3800490378345574,109.35651342908322
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,152,105.94082924015615,0.07421348095763454,105.86661561154528
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,153,109.53774592362714,0.1474887811841227,109.39025750344629
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,154,125.80462062688164,10.081338848198316,115.72328167067049
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,155,111.23057735295586,0.05995319048920389,111.17062428511309
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,156,118.73770434553452,3.6353394708580735,115.10236497742036
