train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,model_name,lr,current_epoch,train_loss,kld,recon_loss
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,52,144.92131303818846,0.3127858116811152,144.6085265354557
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,53,143.32611400119507,0.3173277653053979,143.00878573254326
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,54,143.0264963813908,0.25369636944973667,142.7727997922107
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,55,143.07316867554385,0.25477621206262496,142.81839296962676
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,56,144.03010664460407,0.333301966361578,143.6968046999768
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,57,142.8622544430896,0.260248433983787,142.60200618512064
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,58,142.9101020433626,0.30765951009086484,142.60244266236026
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,59,142.77661566971415,0.2801442469022551,142.4964712153482
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,60,142.59057090295613,0.22272355805115146,142.36784788521615
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,61,144.33529844336746,0.28887632390412177,144.04642237879295
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,62,143.12082988254272,0.2500186488443975,142.87081146240234
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,63,142.45204234254953,0.1750870216123307,142.2769554517546
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,64,142.1883101911176,0.1559912187783099,142.0323186210506
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,65,142.58618235719797,0.15266554057598114,142.4335164865736
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,66,142.2761984134906,0.14408665821367864,142.13211219745446
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,67,142.06950108649323,0.1559727933690034,141.91352865313956
