train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,model_name,lr,current_epoch,train_loss,kld,recon_loss
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,76,13.33083888312071,0.00024090406696507656,13.330597967074063
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,77,13.328186298602194,0.00011955573684529489,13.32806672575724
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,78,13.323062765005544,0.00019015890575246885,13.32287260445442
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,79,13.345689130751467,0.0002598584200595171,13.345429272941463
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,80,13.328158663122693,0.00010059695908425438,13.328058047847852
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,81,13.33643548132965,0.00019761715295759302,13.33623784418264
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,82,13.333124714003084,0.0001339835961923667,13.332990735933926
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,83,13.332051740825506,0.00012771271524381005,13.331924022231972
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,84,13.356844696550738,0.00015223677574337886,13.35669245113984
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,85,13.336717020740824,0.00017477923356837887,13.336542240163897
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,86,13.363957283905197,0.00015293735937145926,13.363804374610522
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,87,13.350390244584057,0.00018240519903326222,13.350207839881518
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,88,13.348248065505897,0.00015675664294249948,13.34809132043828
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,89,13.339664069328519,0.0001153337736810218,13.339548743232179
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,90,13.340876305300887,9.870670026892446e-05,13.340777607912516
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,91,13.357761314560696,0.00012133668281909115,13.357639945014405
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,92,13.35028034020524,0.00012066456784242738,13.35015967669408
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,93,13.337636873866971,0.00010876506770808554,13.337528128650307
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,94,13.345779187112882,0.00011830795180047374,13.345660905153053
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,95,13.340738517803382,0.00019177464345079018,13.340546744963083
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,96,13.381367088022811,0.00010198068199084315,13.381265108097983
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,97,13.356200344654736,0.0001246536275029738,13.356075676765231
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,98,13.3459104464199,8.80254382592078e-05,13.345822371171982
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,99,13.346810419915132,0.00011444263694388534,13.346696010610675
